time,sea_water_temperature,mass_concentration_of_chlorophyll_in_sea_water
UTC,degree_Celsius,microg.L-1
2020-04-20T01:54:00Z,14.85,3.55
2020-04-20T02:00:00Z,14.5925,3.56
2020-04-20T02:06:00Z,14.69,3.57
2020-04-20T02:12:00Z,14.69,3.57
2020-04-20T02:18:00Z,14.66,3.31
2020-04-20T02:24:00Z,14.65,3.23
2020-04-20T02:30:00Z,14.64,3.4
2020-04-20T02:36:00Z,14.64,3.45
2020-04-20T02:42:00Z,14.64,3.45
2020-04-20T02:48:00Z,14.58,3.94
2020-04-20T02:54:00Z,14.56,4.1
2020-04-20T03:00:00Z,14.48,4.19
2020-04-20T03:06:00Z,14.52,4.22
2020-04-20T03:12:00Z,14.52,4.22
2020-04-20T03:18:00Z,14.5,3.95
2020-04-20T03:24:00Z,14.49,3.86
2020-04-20T03:30:00Z,14.48,5.32
2020-04-20T03:36:00Z,14.48,5.81
2020-04-20T03:42:00Z,14.48,5.81
2020-04-20T03:48:00Z,14.46,5.4
2020-04-20T03:54:00Z,14.46,5.26
2020-04-20T04:00:00Z,14.375,6.68
2020-04-20T04:06:00Z,14.49,7.15
2020-04-20T04:12:00Z,14.49,7.15
2020-04-20T04:18:00Z,14.51,9.24
2020-04-20T04:24:00Z,14.52,9.94
2020-04-20T04:30:00Z,14.52,5.27
2020-04-20T04:36:00Z,14.52,3.71
2020-04-20T04:42:00Z,14.52,3.71
2020-04-20T04:48:00Z,14.36,4.14
2020-04-20T04:54:00Z,14.31,4.28
2020-04-20T05:00:00Z,14.173125,4.69
2020-04-20T05:06:00Z,14.15,4.83
2020-04-20T05:12:00Z,14.18,5.19
2020-04-20T05:18:00Z,14.21,5.55
2020-04-20T05:24:00Z,14.21,5.55
2020-04-20T05:30:00Z,14.13,7.88
2020-04-20T05:36:00Z,14.07,7.96
2020-04-20T05:42:00Z,14.06,6.07
2020-04-20T05:48:00Z,14.07,4.87
2020-04-20T05:54:00Z,14.07,4.87
2020-04-20T06:00:00Z,14.5742857143,6.32
2020-04-20T06:06:00Z,14.33,6.64
2020-04-20T06:12:00Z,14.25,6.49
2020-04-20T06:18:00Z,14.48,6.74
2020-04-20T06:24:00Z,14.54,6.8
2020-04-20T06:30:00Z,14.59,8.71
2020-04-20T06:36:00Z,14.61,9.4
2020-04-20T06:42:00Z,14.61,9.46
2020-04-20T06:48:00Z,14.63,9.92
2020-04-20T06:54:00Z,14.64,10.04
2020-04-20T07:00:00Z,14.496875,7.97
2020-04-20T07:06:00Z,14.62,5.86
2020-04-20T07:12:00Z,14.57,5.82
2020-04-20T07:18:00Z,14.51,5.38
2020-04-20T07:24:00Z,14.49,5.27
2020-04-20T07:30:00Z,14.47,4.33
2020-04-20T07:36:00Z,14.55,4.69
2020-04-20T07:42:00Z,14.65,5.37
2020-04-20T07:48:00Z,14.54,4.74
2020-04-20T07:54:00Z,14.51,4.58
2020-04-20T08:00:00Z,14.6033333333,4.77
2020-04-20T08:06:00Z,14.44,4.41
2020-04-20T08:12:00Z,14.42,3.98
2020-04-20T08:18:00Z,14.5,4.96
2020-04-20T08:24:00Z,14.53,5.29
2020-04-20T08:30:00Z,14.6,5.69
2020-04-20T08:36:00Z,14.64,4.88
2020-04-20T08:42:00Z,14.64,3.87
2020-04-20T08:48:00Z,14.65,12.23
2020-04-20T08:54:00Z,14.65,15.02
2020-04-20T09:00:00Z,14.5741666667,7.45
2020-04-20T09:06:00Z,14.69,4.22
2020-04-20T09:12:00Z,14.7,4.77
2020-04-20T09:18:00Z,14.67,5.19
2020-04-20T09:24:00Z,14.66,5.33
2020-04-20T09:30:00Z,14.62,4.3
2020-04-20T09:36:00Z,14.57,5.08
2020-04-20T09:42:00Z,14.54,6.38
2020-04-20T09:48:00Z,14.52,1.59
2020-04-20T12:00:00Z,14.4416666667,14.17
2020-04-20T12:06:00Z,14.45,10.63
2020-04-20T12:24:00Z,14.44,36.2
2020-04-20T12:30:00Z,14.44,35.05
2020-04-20T12:36:00Z,14.45,18.45
2020-04-20T13:00:00Z,14.4226666667,8.86
2020-04-20T13:18:00Z,14.42,2.91
2020-04-20T13:24:00Z,14.41,3.01
2020-04-20T13:30:00Z,14.41,2.59
2020-04-20T13:36:00Z,14.41,2.56
2020-04-20T13:42:00Z,14.41,2.65
2020-04-20T13:48:00Z,14.43,3.04
2020-04-20T13:54:00Z,14.43,3.12
2020-04-20T14:00:00Z,14.3675,3.05
2020-04-20T14:06:00Z,14.43,2.88
2020-04-20T14:12:00Z,14.43,2.82
2020-04-20T14:18:00Z,14.43,2.51
2020-04-20T14:24:00Z,14.43,2.43
2020-04-20T14:30:00Z,14.41,2.44
2020-04-20T14:36:00Z,14.37,3.12
2020-04-20T14:42:00Z,14.35,3.45
2020-04-20T14:48:00Z,14.32,2.42
2020-04-20T14:54:00Z,14.31,2.16
2020-04-20T15:00:00Z,14.22625,2.31
2020-04-20T15:06:00Z,14.27,2.22
2020-04-20T15:12:00Z,14.27,2.14
2020-04-20T15:18:00Z,14.25,2.21
2020-04-20T15:24:00Z,14.25,2.23
2020-04-20T15:30:00Z,14.24,2.21
2020-04-20T15:36:00Z,14.22,2.65
2020-04-20T15:42:00Z,14.21,2.87
2020-04-20T15:48:00Z,14.2,3.4
2020-04-20T15:54:00Z,14.2,3.53
2020-04-20T16:00:00Z,14.1491666667,11.17
2020-04-20T16:06:00Z,14.18,7.22
2020-04-20T16:12:00Z,14.18,3.34
2020-04-20T16:18:00Z,14.16,2.75
2020-04-20T16:24:00Z,14.16,2.56
2020-04-20T16:30:00Z,14.15,2.56
2020-04-20T16:36:00Z,14.14,3.1
2020-04-20T16:42:00Z,14.14,3.37
2020-04-20T16:48:00Z,14.14,2.72
2020-04-20T16:54:00Z,14.14,2.5
2020-04-20T17:00:00Z,14.0433333333,4.16
2020-04-20T17:06:00Z,14.06,7.51
2020-04-20T17:12:00Z,14.04,8.36
2020-04-20T17:18:00Z,14.03,25.98
2020-04-20T17:24:00Z,14.03,31.85
2020-04-20T17:30:00Z,14.03,17.66
2020-04-20T17:36:00Z,14.05,5.99
2020-04-20T17:42:00Z,14.06,7.25
2020-04-20T17:48:00Z,14.05,7.21
2020-04-20T17:54:00Z,14.05,7.19
2020-04-20T18:12:00Z,13.99,35.17
2020-04-20T18:18:00Z,13.95,34.98
2020-04-20T18:24:00Z,13.94,34.92
2020-04-20T18:30:00Z,13.93,30.96
2020-04-20T18:36:00Z,13.93,25.83
2020-04-20T18:42:00Z,13.93,25.24
2020-04-20T18:48:00Z,14.14,10.75
2020-04-20T18:54:00Z,14.21,5.92
2020-04-20T19:00:00Z,14.4758333333,5.9
2020-04-20T19:06:00Z,14.3,2.53
2020-04-20T19:12:00Z,14.27,0.85
2020-04-20T19:18:00Z,14.41,1.18
2020-04-20T19:24:00Z,14.46,1.29
2020-04-20T19:30:00Z,14.48,1.33
2020-04-20T19:36:00Z,14.52,1.56
2020-04-20T19:42:00Z,14.53,1.66
2020-04-20T19:48:00Z,14.54,1.28
2020-04-20T19:54:00Z,14.55,1.16
2020-04-20T20:00:00Z,14.5341666667,1.18
2020-04-20T20:06:00Z,14.55,1.26
2020-04-20T20:12:00Z,14.54,1.29
2020-04-20T20:18:00Z,14.52,1.37
2020-04-20T20:24:00Z,14.51,1.4
2020-04-20T20:30:00Z,14.52,1.36
2020-04-20T20:36:00Z,14.53,1.33
2020-04-20T20:42:00Z,14.54,1.33
2020-04-20T20:48:00Z,14.55,3.69
2020-04-20T20:54:00Z,14.55,4.47
2020-04-20T21:00:00Z,14.6464705882,2.9
2020-04-20T21:06:00Z,14.56,1.52
2020-04-20T21:12:00Z,14.56,1.62
2020-04-20T21:18:00Z,14.58,1.48
2020-04-20T21:24:00Z,14.59,1.45
2020-04-20T21:30:00Z,14.6,1.36
2020-04-20T21:36:00Z,14.63,1.34
2020-04-20T21:42:00Z,14.64,1.35
2020-04-20T21:48:00Z,14.71,1.3
2020-04-20T21:54:00Z,14.72,1.29
2020-04-20T22:00:00Z,14.794375,1.31
2020-04-20T22:06:00Z,14.79,1.21
2020-04-20T22:12:00Z,14.8,1.17
2020-04-20T22:18:00Z,14.8,1.37
2020-04-20T22:24:00Z,14.8,1.42
2020-04-20T22:30:00Z,14.8,1.41
2020-04-20T22:36:00Z,14.8,1.48
2020-04-20T22:42:00Z,14.8,1.51
2020-04-20T22:48:00Z,14.79,1.5
2020-04-20T22:54:00Z,14.79,1.5
2020-04-20T23:06:00Z,14.74,3.29
2020-04-20T23:12:00Z,14.74,3.84
2020-04-20T23:18:00Z,14.76,2.24
2020-04-20T23:24:00Z,14.77,1.84
2020-04-20T23:30:00Z,14.79,1.92
2020-04-20T23:36:00Z,14.82,1.99
2020-04-20T23:42:00Z,14.82,1.99
2020-04-20T23:48:00Z,14.83,2.1
2020-04-20T23:54:00Z,14.83,2.14
2020-04-21T00:00:00Z,14.8675,2.14
2020-04-21T00:06:00Z,14.84,2.32
2020-04-21T00:12:00Z,14.84,2.38
2020-04-21T00:18:00Z,14.86,4.99
2020-04-21T00:24:00Z,14.86,5.86
2020-04-21T00:30:00Z,14.86,5.86
2020-04-21T00:36:00Z,14.88,3.05
2020-04-21T00:42:00Z,14.88,2.11
2020-04-21T00:48:00Z,14.89,4.74
2020-04-21T00:54:00Z,14.89,5.61
2020-04-21T01:00:00Z,14.8975,5.61
2020-04-21T01:06:00Z,14.91,4.78
2020-04-21T01:12:00Z,14.92,4.5
2020-04-21T01:18:00Z,14.92,8.5
2020-04-21T01:24:00Z,14.92,9.83
2020-04-21T01:30:00Z,14.92,9.83
2020-04-21T01:36:00Z,14.9,4.92
2020-04-21T01:42:00Z,14.89,3.29
2020-04-21T01:48:00Z,14.87,2.96
2020-04-21T01:54:00Z,14.86,2.85
2020-04-21T02:00:00Z,14.6875,2.85
2020-04-21T02:06:00Z,14.82,2.99
2020-04-21T02:12:00Z,14.81,3.04
2020-04-21T02:18:00Z,14.77,3.08
2020-04-21T02:24:00Z,14.76,3.1
2020-04-21T02:30:00Z,14.76,3.1
2020-04-21T02:36:00Z,14.65,3.0
2020-04-21T02:42:00Z,14.61,2.96
2020-04-21T02:48:00Z,14.58,3.47
2020-04-21T02:54:00Z,14.57,3.64
2020-04-21T03:00:00Z,14.54,3.64
2020-04-21T03:06:00Z,14.56,2.83
2020-04-21T03:12:00Z,14.56,2.56
2020-04-21T03:18:00Z,14.55,3.3
2020-04-21T03:24:00Z,14.55,3.55
2020-04-21T03:30:00Z,14.55,3.55
2020-04-21T03:36:00Z,14.54,2.67
2020-04-21T03:42:00Z,14.53,2.38
2020-04-21T03:48:00Z,14.52,2.47
2020-04-21T03:54:00Z,14.52,2.5
2020-04-21T04:00:00Z,14.455,2.5
2020-04-21T04:06:00Z,14.49,2.39
2020-04-21T04:12:00Z,14.48,2.35
2020-04-21T04:18:00Z,14.46,2.34
2020-04-21T04:24:00Z,14.46,2.34
2020-04-21T04:30:00Z,14.46,2.34
2020-04-21T04:36:00Z,14.44,2.4
2020-04-21T04:42:00Z,14.43,2.42
2020-04-21T04:48:00Z,14.45,2.52
2020-04-21T04:54:00Z,14.45,2.56
2020-04-21T05:00:00Z,14.209375,2.56
2020-04-21T05:06:00Z,14.4,6.09
2020-04-21T05:12:00Z,14.39,7.27
2020-04-21T05:18:00Z,14.32,3.49
2020-04-21T05:24:00Z,14.3,2.23
2020-04-21T05:30:00Z,14.3,2.23
2020-04-21T05:36:00Z,14.28,2.65
2020-04-21T05:42:00Z,14.27,2.75
2020-04-21T05:48:00Z,14.04,2.26
2020-04-21T05:54:00Z,13.98,2.14
2020-04-21T06:06:00Z,14.07,2.64
2020-04-21T06:12:00Z,14.09,2.77
2020-04-21T06:18:00Z,14.01,2.32
2020-04-21T06:24:00Z,13.98,2.17
2020-04-21T06:30:00Z,13.98,2.17
2020-04-21T06:36:00Z,14.3,2.02
2020-04-21T06:42:00Z,14.38,1.98
2020-04-21T06:48:00Z,14.38,1.98
2020-04-21T06:54:00Z,14.38,1.98
2020-04-21T07:00:00Z,14.3285714286,1.98
2020-04-21T07:06:00Z,14.35,7.22
2020-04-21T07:12:00Z,14.34,8.53
2020-04-21T07:18:00Z,14.27,4.26
2020-04-21T07:24:00Z,14.24,2.84
2020-04-21T07:30:00Z,14.24,2.84
2020-04-21T07:36:00Z,14.37,4.71
2020-04-21T07:42:00Z,14.41,5.34
2020-04-21T07:48:00Z,14.37,3.49
2020-04-21T07:54:00Z,14.35,2.56
2020-04-21T08:00:00Z,14.2825,2.56
2020-04-21T08:06:00Z,14.34,3.79
2020-04-21T08:12:00Z,14.33,4.2
2020-04-21T08:18:00Z,14.32,3.02
2020-04-21T08:24:00Z,14.32,2.43
2020-04-21T08:30:00Z,14.32,2.43
2020-04-21T08:36:00Z,14.27,6.68
2020-04-21T08:42:00Z,14.25,8.1
2020-04-21T08:48:00Z,14.24,4.33
2020-04-21T08:54:00Z,14.23,2.44
2020-04-21T09:00:00Z,14.2275,2.44
2020-04-21T09:06:00Z,14.23,2.31
2020-04-21T09:12:00Z,14.23,2.27
2020-04-21T09:18:00Z,14.22,2.24
2020-04-21T09:24:00Z,14.22,2.22
2020-04-21T09:30:00Z,14.22,2.22
2020-04-21T09:36:00Z,14.22,2.29
2020-04-21T09:42:00Z,14.22,2.31
2020-04-21T09:48:00Z,14.23,2.18
2020-04-21T09:54:00Z,14.24,2.11
2020-04-21T10:00:00Z,14.3125,2.11
2020-04-21T10:06:00Z,14.28,2.24
2020-04-21T10:12:00Z,14.29,2.28
2020-04-21T10:18:00Z,14.3,3.17
2020-04-21T10:24:00Z,14.3,3.61
2020-04-21T10:30:00Z,14.3,3.61
2020-04-21T10:36:00Z,14.33,2.65
2020-04-21T10:42:00Z,14.34,2.33
2020-04-21T10:48:00Z,14.33,2.42
2020-04-21T10:54:00Z,14.32,2.46
2020-04-21T11:00:00Z,14.35,2.46
2020-04-21T11:06:00Z,14.34,2.5
2020-04-21T11:12:00Z,14.34,2.51
2020-04-21T11:18:00Z,14.35,2.68
2020-04-21T11:24:00Z,14.35,2.76
2020-04-21T11:30:00Z,14.35,2.76
2020-04-21T11:36:00Z,14.34,3.65
2020-04-21T11:42:00Z,14.34,3.95
2020-04-21T11:48:00Z,14.36,6.3
2020-04-21T11:54:00Z,14.37,7.47
2020-04-21T12:00:00Z,14.465,7.47
2020-04-21T12:06:00Z,14.41,7.04
2020-04-21T12:12:00Z,14.43,6.89
2020-04-21T12:18:00Z,14.44,6.7
2020-04-21T12:24:00Z,14.45,6.61
2020-04-21T12:30:00Z,14.45,6.61
2020-04-21T12:36:00Z,14.48,17.13
2020-04-21T12:42:00Z,14.49,20.64
2020-04-21T12:48:00Z,14.49,25.45
2020-04-21T12:54:00Z,14.49,27.85
2020-04-21T13:00:00Z,14.5052941176,27.85
2020-04-21T13:12:00Z,14.51,2.83
2020-04-21T13:18:00Z,14.51,2.79
2020-04-21T13:24:00Z,14.51,2.78
2020-04-21T13:30:00Z,14.51,2.78
2020-04-21T13:36:00Z,14.5,2.81
2020-04-21T13:42:00Z,14.5,2.82
2020-04-21T13:48:00Z,14.5,2.52
2020-04-21T13:54:00Z,14.5,2.37
2020-04-21T14:00:00Z,14.48,2.37
2020-04-21T14:06:00Z,14.49,1.95
2020-04-21T14:12:00Z,14.49,1.85
2020-04-21T14:18:00Z,14.48,2.1
2020-04-21T14:24:00Z,14.47,2.22
2020-04-21T14:30:00Z,14.47,2.22
2020-04-21T14:36:00Z,14.47,2.16
2020-04-21T14:42:00Z,14.47,2.14
2020-04-21T14:48:00Z,14.48,2.16
2020-04-21T14:54:00Z,14.49,2.17
2020-04-21T15:00:00Z,14.38,2.17
2020-04-21T15:06:00Z,14.46,1.93
2020-04-21T15:12:00Z,14.45,1.87
2020-04-21T15:18:00Z,14.43,1.88
2020-04-21T15:24:00Z,14.41,1.88
2020-04-21T15:30:00Z,14.41,1.88
2020-04-21T15:36:00Z,14.37,1.75
2020-04-21T15:42:00Z,14.35,1.7
2020-04-21T15:48:00Z,14.32,1.65
2020-04-21T15:54:00Z,14.31,1.62
2020-04-21T16:00:00Z,14.24,1.62
2020-04-21T16:06:00Z,14.26,4.03
2020-04-21T16:12:00Z,14.24,4.83
2020-04-21T16:18:00Z,14.24,8.31
2020-04-21T16:24:00Z,14.24,11.8
2020-04-21T16:30:00Z,14.24,11.8
2020-04-21T16:36:00Z,14.23,3.94
2020-04-21T16:42:00Z,14.23,1.32
2020-04-21T16:48:00Z,14.24,1.27
2020-04-21T16:54:00Z,14.25,1.23
2020-04-21T17:00:00Z,14.1825,1.23
2020-04-21T17:06:00Z,14.24,1.35
2020-04-21T17:12:00Z,14.24,1.39
2020-04-21T17:18:00Z,14.22,1.34
2020-04-21T17:24:00Z,14.21,1.29
2020-04-21T17:30:00Z,14.21,1.29
2020-04-21T17:36:00Z,14.16,2.56
2020-04-21T17:42:00Z,14.14,2.98
2020-04-21T17:48:00Z,14.14,2.92
2020-04-21T17:54:00Z,14.14,2.85
2020-04-21T18:00:00Z,14.1675,2.85
2020-04-21T18:06:00Z,14.15,1.67
2020-04-21T18:12:00Z,14.15,1.28
2020-04-21T18:18:00Z,14.13,1.23
2020-04-21T18:24:00Z,14.12,1.17
2020-04-21T18:30:00Z,14.12,1.17
2020-04-21T18:36:00Z,14.16,4.83
2020-04-21T18:42:00Z,14.17,6.05
2020-04-21T18:48:00Z,14.2,3.56
2020-04-21T18:54:00Z,14.23,1.07
2020-04-21T19:00:00Z,14.425,1.07
2020-04-21T19:06:00Z,14.34,1.15
2020-04-21T19:12:00Z,14.38,1.17
2020-04-21T19:18:00Z,14.38,1.09
2020-04-21T19:24:00Z,14.39,1.02
2020-04-21T19:30:00Z,14.39,1.02
2020-04-21T19:36:00Z,14.44,6.03
2020-04-21T19:42:00Z,14.46,7.7
2020-04-21T19:48:00Z,14.46,5.97
2020-04-21T19:54:00Z,14.47,4.25
2020-04-21T20:00:00Z,14.61,4.25
2020-04-21T20:06:00Z,14.54,2.15
2020-04-21T20:12:00Z,14.57,1.45
2020-04-21T20:18:00Z,14.59,2.42
2020-04-21T20:24:00Z,14.6,3.38
2020-04-21T20:30:00Z,14.6,3.38
2020-04-21T20:36:00Z,14.63,1.81
2020-04-21T20:42:00Z,14.64,1.29
2020-04-21T20:48:00Z,14.63,1.51
2020-04-21T20:54:00Z,14.63,1.73
2020-04-21T21:00:00Z,14.5717647059,1.73
2020-04-21T21:06:00Z,14.58,1.38
2020-04-21T21:12:00Z,14.57,1.29
2020-04-21T21:18:00Z,14.57,1.31
2020-04-21T21:24:00Z,14.57,1.34
2020-04-21T21:30:00Z,14.57,1.39
2020-04-21T21:36:00Z,14.57,1.34
2020-04-21T21:42:00Z,14.57,1.33
2020-04-21T21:48:00Z,14.57,1.39
2020-04-21T21:54:00Z,14.58,1.44
2020-04-21T22:00:00Z,14.74875,1.39
2020-04-21T22:06:00Z,14.67,1.43
2020-04-21T22:12:00Z,14.69,1.44
2020-04-21T22:18:00Z,14.71,1.44
2020-04-21T22:24:00Z,14.74,1.41
2020-04-21T22:30:00Z,14.76,1.35
2020-04-21T22:36:00Z,14.77,1.41
2020-04-21T22:42:00Z,14.77,1.43
2020-04-21T22:48:00Z,14.78,1.41
2020-04-21T22:54:00Z,14.79,1.42
2020-04-21T23:00:00Z,14.8693333333,1.49
2020-04-21T23:06:00Z,14.8,1.46
2020-04-21T23:12:00Z,14.8,1.45
2020-04-21T23:18:00Z,14.8,1.55
2020-04-21T23:24:00Z,14.81,1.68
2020-04-21T23:30:00Z,14.84,1.78
2020-04-21T23:36:00Z,14.9,1.68
2020-04-21T23:42:00Z,14.91,1.66
2020-04-21T23:48:00Z,14.91,1.66
2020-04-21T23:54:00Z,14.97,1.69
2020-04-22T00:00:00Z,15.0125,1.7
2020-04-22T00:06:00Z,15.04,1.75
2020-04-22T00:12:00Z,15.04,1.76
2020-04-22T00:18:00Z,15.04,1.76
2020-04-22T00:24:00Z,15.01,1.94
2020-04-22T00:30:00Z,14.97,2.09
2020-04-22T00:36:00Z,15.01,6.28
2020-04-22T00:42:00Z,15.02,7.67
2020-04-22T00:48:00Z,15.02,7.67
2020-04-22T00:54:00Z,15.0,4.87
2020-04-22T01:00:00Z,15.0516666667,3.83
2020-04-22T01:06:00Z,15.02,3.52
2020-04-22T01:12:00Z,15.03,3.42
2020-04-22T01:18:00Z,15.03,3.42
2020-04-22T01:24:00Z,15.04,3.43
2020-04-22T01:30:00Z,15.07,4.9
2020-04-22T01:36:00Z,15.08,7.29
2020-04-22T01:42:00Z,15.08,8.09
2020-04-22T01:48:00Z,15.08,8.09
2020-04-22T01:54:00Z,15.05,5.08
2020-04-22T02:00:00Z,14.8566666667,5.31
2020-04-22T02:06:00Z,14.89,5.06
2020-04-22T02:12:00Z,14.85,4.98
2020-04-22T02:18:00Z,14.85,4.98
2020-04-22T02:24:00Z,14.9,4.69
2020-04-22T02:30:00Z,14.91,2.84
2020-04-22T02:36:00Z,14.86,2.64
2020-04-22T02:42:00Z,14.84,2.57
2020-04-22T02:48:00Z,14.84,2.57
2020-04-22T02:54:00Z,14.82,5.61
2020-04-22T03:00:00Z,14.685,9.19
2020-04-22T03:06:00Z,14.77,5.14
2020-04-22T03:12:00Z,14.75,3.79
2020-04-22T03:18:00Z,14.75,3.79
2020-04-22T03:24:00Z,14.72,5.72
2020-04-22T03:30:00Z,14.69,4.94
2020-04-22T03:36:00Z,14.68,3.11
2020-04-22T03:42:00Z,14.67,2.5
2020-04-22T03:48:00Z,14.67,2.5
2020-04-22T03:54:00Z,14.62,2.38
2020-04-22T04:00:00Z,14.5376923077,2.38
2020-04-22T04:06:00Z,14.58,2.46
2020-04-22T04:12:00Z,14.58,2.48
2020-04-22T04:18:00Z,14.58,2.48
2020-04-22T04:24:00Z,14.56,2.78
2020-04-22T04:30:00Z,14.56,4.12
2020-04-22T04:36:00Z,14.54,2.74
2020-04-22T04:42:00Z,14.53,2.28
2020-04-22T04:48:00Z,14.53,2.28
2020-04-22T04:54:00Z,14.5,2.44
2020-04-22T05:00:00Z,14.4444444444,2.32
2020-04-22T05:06:00Z,14.49,2.61
2020-04-22T05:12:00Z,14.49,2.68
2020-04-22T05:18:00Z,14.5,2.48
2020-04-22T05:24:00Z,14.52,2.17
2020-04-22T05:30:00Z,14.54,2.0
2020-04-22T05:36:00Z,14.44,2.21
2020-04-22T05:42:00Z,14.41,2.28
2020-04-22T05:48:00Z,14.41,2.28
2020-04-22T05:54:00Z,14.34,2.24
2020-04-22T06:00:00Z,14.29875,2.24
2020-04-22T06:06:00Z,14.23,2.46
2020-04-22T06:12:00Z,14.22,2.54
2020-04-22T06:18:00Z,14.22,2.54
2020-04-22T06:24:00Z,14.3,3.21
2020-04-22T06:30:00Z,14.28,3.54
2020-04-22T06:36:00Z,14.29,3.44
2020-04-22T06:42:00Z,14.29,3.4
2020-04-22T06:48:00Z,14.29,3.4
2020-04-22T06:54:00Z,14.35,2.24
2020-04-22T07:00:00Z,14.4064285714,1.95
2020-04-22T07:06:00Z,14.3,2.74
2020-04-22T07:12:00Z,14.3,3.0
2020-04-22T07:18:00Z,14.3,3.0
2020-04-22T07:24:00Z,14.39,2.75
2020-04-22T07:30:00Z,14.41,1.71
2020-04-22T07:36:00Z,14.38,4.43
2020-04-22T07:42:00Z,14.36,5.79
2020-04-22T07:48:00Z,14.36,5.79
2020-04-22T07:54:00Z,14.53,3.16
2020-04-22T08:00:00Z,14.4716666667,2.21
2020-04-22T08:06:00Z,14.55,2.21
2020-04-22T08:12:00Z,14.53,2.21
2020-04-22T08:18:00Z,14.53,2.21
2020-04-22T08:24:00Z,14.5,2.31
2020-04-22T08:30:00Z,14.5,2.18
2020-04-22T08:36:00Z,14.47,3.25
2020-04-22T08:42:00Z,14.45,3.78
2020-04-22T08:48:00Z,14.45,3.78
2020-04-22T08:54:00Z,14.42,2.8
2020-04-22T09:00:00Z,14.4291666667,2.33
2020-04-22T09:06:00Z,14.42,2.25
2020-04-22T09:12:00Z,14.42,2.21
2020-04-22T09:18:00Z,14.42,2.21
2020-04-22T09:24:00Z,14.42,2.26
2020-04-22T09:30:00Z,14.41,2.15
2020-04-22T09:36:00Z,14.44,2.21
2020-04-22T09:42:00Z,14.45,2.24
2020-04-22T09:48:00Z,14.45,2.24
2020-04-22T09:54:00Z,14.44,2.38
2020-04-22T10:00:00Z,14.4725,2.21
2020-04-22T10:06:00Z,14.43,2.26
2020-04-22T10:12:00Z,14.44,2.28
2020-04-22T10:18:00Z,14.44,2.28
2020-04-22T10:24:00Z,14.46,2.45
2020-04-22T10:30:00Z,14.47,2.34
2020-04-22T10:36:00Z,14.48,2.34
2020-04-22T10:42:00Z,14.48,2.34
2020-04-22T10:48:00Z,14.48,2.34
2020-04-22T10:54:00Z,14.49,2.35
2020-04-22T11:00:00Z,14.6641666667,2.34
2020-04-22T11:06:00Z,14.54,2.38
2020-04-22T11:12:00Z,14.55,2.4
2020-04-22T11:18:00Z,14.55,2.4
2020-04-22T11:24:00Z,14.64,2.43
2020-04-22T11:30:00Z,14.7,2.43
2020-04-22T11:36:00Z,14.71,2.3
2020-04-22T11:42:00Z,14.72,2.23
2020-04-22T11:48:00Z,14.72,2.23
2020-04-22T11:54:00Z,14.71,2.36
2020-04-22T12:00:00Z,14.7484615385,2.39
2020-04-22T12:06:00Z,14.71,2.32
2020-04-22T12:12:00Z,14.71,2.28
2020-04-22T12:18:00Z,14.71,2.28
2020-04-22T12:24:00Z,14.74,2.34
2020-04-22T12:30:00Z,14.75,2.34
2020-04-22T12:36:00Z,14.76,2.31
2020-04-22T12:42:00Z,14.77,2.29
2020-04-22T12:48:00Z,14.77,2.29
2020-04-22T12:54:00Z,14.76,2.27
2020-04-22T13:00:00Z,14.7982352941,2.2
2020-04-22T13:06:00Z,14.77,2.23
2020-04-22T13:12:00Z,14.77,2.24
2020-04-22T13:18:00Z,14.77,2.24
2020-04-22T13:24:00Z,14.79,2.26
2020-04-22T13:30:00Z,14.8,2.07
2020-04-22T13:36:00Z,14.81,1.92
2020-04-22T13:42:00Z,14.81,1.85
2020-04-22T13:48:00Z,14.81,1.85
2020-04-22T13:54:00Z,14.82,1.87
2020-04-22T14:00:00Z,14.838125,2.0
2020-04-22T14:06:00Z,14.83,1.97
2020-04-22T14:12:00Z,14.84,1.96
2020-04-22T14:18:00Z,14.84,1.96
2020-04-22T14:24:00Z,14.84,1.92
2020-04-22T14:30:00Z,14.84,1.89
2020-04-22T14:36:00Z,14.84,1.81
2020-04-22T14:42:00Z,14.84,1.77
2020-04-22T14:48:00Z,14.84,1.77
2020-04-22T14:54:00Z,14.83,1.65
2020-04-22T15:00:00Z,14.785,1.63
2020-04-22T15:06:00Z,14.81,1.76
2020-04-22T15:12:00Z,14.8,1.83
2020-04-22T15:18:00Z,14.8,1.83
2020-04-22T15:24:00Z,14.8,1.66
2020-04-22T15:30:00Z,14.8,1.62
2020-04-22T15:36:00Z,14.8,1.61
2020-04-22T15:42:00Z,14.8,1.61
2020-04-22T15:48:00Z,14.8,1.61
2020-04-22T15:54:00Z,14.75,1.49
2020-04-22T16:00:00Z,14.615,1.45
2020-04-22T16:06:00Z,14.71,1.44
2020-04-22T16:12:00Z,14.7,1.43
2020-04-22T16:18:00Z,14.7,1.43
2020-04-22T16:24:00Z,14.62,1.51
2020-04-22T16:30:00Z,14.6,1.54
2020-04-22T16:36:00Z,14.6,1.62
2020-04-22T16:42:00Z,14.6,1.71
2020-04-22T16:48:00Z,14.6,1.71
2020-04-22T16:54:00Z,14.57,1.57
2020-04-22T17:00:00Z,14.56,1.53
2020-04-22T17:06:00Z,14.56,1.8
2020-04-22T17:12:00Z,14.57,2.07
2020-04-22T17:18:00Z,14.57,2.07
